Facilities,Clients,LP,MFN,OPT,LS,CFL-LP/OPT,Local Search/OPT,MFN-LP/OPT
5,25,10303.333333333334,10538.824468085106,10951.0,10951.0,0.9408577603263021,1.0,0.9623618361871159
5,25,3107.1666666666665,4863.0,4863.0,4863.0,0.6389402974844061,1.0,1.0
5,25,5391.0,5902.177083333333,9021.0,9021.0,0.5976055869637512,1.0,0.6542708217862025
5,25,3292.5833333333326,3505.0,3505.0,3505.0,0.9393961008083688,1.0,1.0
5,25,2788.833333333333,4391.0,4391.0,4391.0,0.6351248766416153,1.0,1.0
5,25,13304.0,13304.0,13304.0,13304.0,1.0,1.0,1.0
5,25,6266.166666666667,6590.27304964539,9693.0,9693.0,0.6464630833247361,1.0,0.6799002424064159
5,25,4185.083333333334,11469.0,11469.0,11469.0,0.3649039439648909,1.0,1.0
5,25,3546.3333333333335,3743.0,3743.0,3743.0,0.9474574761777541,1.0,1.0
5,25,4255.25,5819.0,5819.0,5819.0,0.7312682591510569,1.0,1.0
5,25,3712.0,3712.0,3712.0,3712.0,1.0,1.0,1.0
5,25,2497.4166666666674,4153.885714285714,4184.0,4184.0,0.5968969088591461,1.0,0.9928025129745971
5,25,18301.0,18301.0,18301.0,18301.0,1.0,1.0,1.0
5,25,6541.0,6541.0,6541.0,6541.0,1.0,1.0,1.0
5,25,6156.0,7451.0,7451.0,7451.0,0.8261978257951953,1.0,1.0
5,25,2434.9166666666665,4195.0,4195.0,4195.0,0.5804330552244735,1.0,1.0
5,25,2648.4999999999995,4440.0,4440.0,4440.0,0.5965090090090089,1.0,1.0
5,25,3921.0,5549.446808510638,5702.0,5702.0,0.6876534549280954,1.0,0.9732456696791719
5,25,4414.0,4414.0,4414.0,4414.0,1.0,1.0,1.0
5,25,10131.083333333334,11347.0,11347.0,11347.0,0.8928424546869952,1.0,1.0
5,25,2630.4166666666665,2630.4166666666665,3089.0,3089.0,0.8515431099600733,1.0,0.8515431099600733
5,25,6341.666666666666,7610.0,7610.0,7610.0,0.8333333333333333,1.0,1.0
5,25,2559.0476190476193,3881.0,3958.0,3958.0,0.6465506869751438,1.0,0.9805457301667508
5,25,5992.916666666667,6254.0,6254.0,6254.0,0.9582533845005864,1.0,1.0
5,25,3287.0833333333335,3842.0,3842.0,3842.0,0.855565677598473,1.0,1.0
5,25,2650.5,3414.0,3414.0,3414.0,0.7763620386643234,1.0,1.0
5,25,2977.333333333333,3598.0277777777774,4188.0,4188.0,0.7109200891435847,1.0,0.8591279316565849
5,25,2812.0833333333335,4210.391304347827,4274.0,4274.0,0.6579511776633911,1.0,0.9851172916115646
